Index,Total_consumption,Air_temperature,Air_temperature_future,Dew_point_temperature,Relative_humidity,Vapour_pressure,Saturated_vapour_pressure,Wind_speed,Wind_direction,Speed_maximum_windgust,DNI,GHI,Gross_generation,Time
0,87.623,11.54104478,12.17761194,9.141791045,82.48507463,11.09552239,13.6238806,9.276119403,234.3283582,12.3880597,0,0,0.006,1/07/2011 0:30
1,78.209,11.38283582,12.07761194,9.105970149,82.97014925,11.05820896,13.5,9.865671642,234.4029851,13.90298507,0,0,0.018,1/07/2011 1:00
2,83.845,11.45522388,11.96940299,9.232089552,83.40298507,11.15298507,13.57238806,9.649253731,239.8507463,12.86567164,0,0,0.006,1/07/2011 1:30
3,70.909,11.24925373,11.90074627,9.065671642,83.6641791,11.00074627,13.33358209,10.21641791,230.9701493,14.02985075,0,0,0.012,1/07/2011 2:00
4,56.358,11.05895522,11.74253731,8.929850746,83.87313433,10.89552239,13.22910448,9.71641791,237.238806,12.11940299,0,0,0.012,1/07/2011 2:30
5,46.482,11.01343284,11.45,9.042537313,84.29850746,10.98955224,13.15970149,10.55970149,246.641791,14.46268657,0,0,0,1/07/2011 3:00
6,45.198,10.89029851,11.42462687,8.906716418,84.42537313,10.88656716,13.06044776,10.00746269,237.3880597,13.52985075,0,0,0.006,1/07/2011 3:30
7,39.414,10.83507463,11.26791045,8.902238806,84.42537313,10.85223881,13.00522388,6.962686567,251.641791,10.71641791,0,0,0.012,1/07/2011 4:00
8,38.739,10.80522388,11.14925373,8.829850746,84.40298507,10.81940299,13.00522388,8.141791045,214.4776119,10.24626866,0,0,0,1/07/2011 4:30
9,41.508,10.87537313,11.08283582,8.890298507,84.41791045,10.86567164,13.04701493,8.962686567,250.9701493,11.71641791,0,0,0.006,1/07/2011 5:00
10,42.563,10.67238806,10.99402985,8.746268657,84.50746269,10.73880597,12.85149254,7.970149254,250.8955224,11.09701493,0,0,0.006,1/07/2011 5:30
11,39.806,10.64212272,11.01492537,8.580762852,83.87645108,10.60854063,12.83864013,7.320895522,212.5373134,10.96268657,0,0,0.006,1/07/2011 6:00
12,51.705,10.74170813,10.92537313,8.680182421,83.87230514,10.67379768,12.92429519,8.589552239,264.4776119,13.5,0,0,0,1/07/2011 6:30
13,70.094,10.72189055,10.89029851,8.658706468,83.71890547,10.65547264,12.91965174,10.44776119,258.6567164,13.47761194,83.62686567,67.5,0.012,1/07/2011 7:00
14,81.948,10.92819237,10.8738806,8.820066335,83.11028192,10.79535655,13.08441128,8.611940299,212.9104478,11.90298507,83.62686567,67.5,0.268,1/07/2011 7:30
15,74.093,11.54643449,11.21940299,9.209784411,82.44195688,11.12106136,13.62529022,9.947761194,236.4179104,17.21641791,263.9179104,209.5074627,3.535,1/07/2011 8:00
16,61.96,11.88706468,11.79253731,9.53159204,81.99751244,11.410199,13.95049751,11.13432836,222.0895522,16.10447761,263.9179104,209.5074627,8.933,1/07/2011 8:30
17,53.632,12.59709784,12.53208955,9.655638474,79.44859038,11.52172471,14.62048093,12.42537313,217.238806,16.99253731,402.4179104,342.6716418,15.516,1/07/2011 9:00
18,52.158,13.04444444,13.23731343,9.800580431,78.1907131,11.64593698,15.05538972,12.79104478,213.6567164,18.82089552,402.4179104,342.6716418,23.335,1/07/2011 9:30
19,45.593,13.69253731,14.05820896,9.930597015,75.87313433,11.76716418,15.69253731,13.60447761,208.6567164,19.01492537,329.0522388,378.9402985,32.061,1/07/2011 10:00
20,45.959,14.06641791,14.52014925,9.885074627,73.56716418,11.69477612,16.09253731,12.2761194,204.5522388,20.45522388,329.0522388,378.9402985,37.469,1/07/2011 10:30
21,46.33,14.65447761,15.14104478,9.945522388,71.02985075,11.75373134,16.73507463,13.26119403,200.4477612,18.41791045,113.1492537,267.2238806,39.213,1/07/2011 11:00
22,41.495,14.95671642,15.59328358,9.899253731,69.47014925,11.73283582,17.05447761,13.61940299,197.0149254,20.75373134,113.1492537,267.2238806,35.438,1/07/2011 11:30
23,46.283,14.99328358,15.93358209,9.63358209,68.17164179,11.49626866,17.10373134,14.32089552,181.8656716,18.46268657,33.52238806,188.3731343,25.716,1/07/2011 12:00
24,49.247,14.80373134,16.39253731,9.68358209,69.06716418,11.55223881,16.86716418,14.5,173.6567164,19.29104478,33.52238806,188.3731343,17.059,1/07/2011 12:30
25,45.903,14.49402985,16.84552239,9.719402985,70.92537313,11.57164179,16.53208955,15.00746269,153.1343284,19.21641791,82.84328358,201.4701493,14.111,1/07/2011 13:00
26,46.796,14.42835821,17.38432836,9.813432836,71.67164179,11.66044776,16.48059701,13.94776119,148.8059701,18.29850746,82.84328358,201.4701493,12.841,1/07/2011 13:30
27,47.807,14.44477612,17.5261194,9.817164179,71.57462687,11.65298507,16.47985075,13.6641791,157.238806,18.65671642,104.1492537,168.5,15.859,1/07/2011 14:00
28,46.62,14.44925373,17.41119403,9.595522388,70.70149254,11.44552239,16.51940299,15.18656716,152.6865672,20.45522388,104.1492537,168.5,16.136,1/07/2011 14:30
29,48.799,14.66343284,17.34179104,9.403731343,68.5,11.30671642,16.73432836,15.87313433,149.4029851,20.87313433,112.7686567,106.3432836,16.67,1/07/2011 15:00
30,47.747,14.91716418,17.08134328,9.318656716,67.08955224,11.26492537,17.02537313,13.52985075,151.4179104,21.41044776,112.7686567,106.3432836,14.254,1/07/2011 15:30
31,51.98,14.81492537,16.78134328,8.970149254,65.82089552,10.90597015,16.89402985,15.69402985,153.0597015,20.23134328,0,0,9.138,1/07/2011 16:00
32,61.348,14.60223881,15.99626866,8.855223881,66.35074627,10.82985075,16.67761194,12.23134328,155.7462687,17.28358209,0,0,3.595,1/07/2011 16:30
33,71.995,14.50223881,15.10746269,8.673134328,65.69402985,10.67089552,16.57761194,12.81343284,165.9701493,19.59701493,0,0,0.247,1/07/2011 17:00
34,91.388,14.41492537,14.46343284,8.76119403,66.44029851,10.75895522,16.47761194,11.1641791,158.6567164,15.00746269,0,0,0.001,1/07/2011 17:30
35,100.86,14.33507463,14.11865672,8.573134328,65.96268657,10.59029851,16.39776119,11.82835821,162.9104478,20.5,0,0,0.006,1/07/2011 18:00
36,106.419,13.96119403,13.63880597,8.750746269,68.71641791,10.73507463,15.98731343,10.91791045,158.5074627,15.58955224,0,0,0.006,1/07/2011 18:30
37,107.372,13.8,13.32014925,8.965671642,70.25373134,10.91567164,15.81343284,10.00746269,150.4477612,15.61940299,0,0,0.013,1/07/2011 19:00
38,111.827,13.72014925,13.33283582,9.362686567,72.67164179,11.26119403,15.73358209,11,153.8059701,18.76865672,0,0,0.007,1/07/2011 19:30
39,98.068,13.34328358,13.39850746,9.935820896,77.53731343,11.77238806,15.34328358,12.89552239,156.119403,18.46268657,0,0,0.024,1/07/2011 20:00
40,94.575,13.15597015,13.31567164,10.20074627,79.81343284,12.02164179,15.15597015,9.798507463,173.1343284,12.68656716,0,0,0.002,1/07/2011 20:30
41,88.695,13.10671642,12.84179104,10.0238806,79.58955224,11.84328358,15.13955224,10.65671642,218.7313433,14.29850746,0,0,0.03,1/07/2011 21:00
42,80.817,12.9641791,12.79925373,10.22537313,81.48507463,12.03358209,14.99701493,12.11940299,202.0149254,15.90298507,0,0,0.012,1/07/2011 21:30
43,78.586,12.77835821,12.50522388,10.35373134,83.14925373,12.14179104,14.81119403,9.664179104,215.3731343,13.21641791,0,0,0.014,1/07/2011 22:00
44,76.446,12.7238806,12.4380597,10.29253731,83.20149254,12.09328358,14.75671642,10.42537313,229.1791045,13.70895522,0,0,0.008,1/07/2011 22:30
45,68.623,12.61119403,12.18656716,10.24776119,83.35820896,12.04552239,14.64402985,9.955223881,229.8507463,14,0,0,0,1/07/2011 23:00
46,58.207,12.40074627,11.92014925,10.13283582,83.58955224,11.93059701,14.43358209,11.81343284,236.1940299,16.41044776,0,0,0.004,1/07/2011 23:30
47,72.467,12.2358209,11.91119403,10.02686567,83.70149254,11.82761194,14.26865672,11.54477612,230.3731343,15.7238806,0,0,0.002,2/07/2011 0:00
48,84.742,12.17761194,11.63955224,9.973880597,83.80597015,11.80746269,14.21044776,10.99253731,207.0895522,15.08955224,0,0,0.024,2/07/2011 0:30
49,72.828,12.07761194,11.13358209,9.86641791,83.84328358,11.7,14.11492537,10.29850746,245.1492537,13.36567164,0,0,0.001,2/07/2011 1:00
50,74.978,11.96940299,10.99701493,9.713432836,83.47761194,11.59701493,14.00671642,10.5,248.5074627,15.00746269,0,0,0.006,2/07/2011 1:30
51,64.709,11.90074627,10.37537313,9.678358209,83.51492537,11.54925373,13.9380597,9.626865672,257.6865672,13.35074627,0,0,0.012,2/07/2011 2:00
52,55.058,11.74253731,10.07462687,9.644029851,84.25373134,11.51492537,13.81268657,8.820895522,254.5522388,13.2238806,0,0,0,2/07/2011 2:30
53,37.533,11.45,9.770895522,9.408955224,84.47761194,11.29253731,13.53283582,8.417910448,249.8507463,12.49253731,0,0,0.012,2/07/2011 3:00
54,35.091,11.42462687,9.809701493,9.369402985,84.34328358,11.25298507,13.50746269,9.895522388,252.238806,14.58208955,0,0,0.019,2/07/2011 3:30
55,30.827,11.26791045,9.554477612,9.267910448,84.45522388,11.18731343,13.3641791,9.731343284,253.9552239,13.38059701,0,0,0.006,2/07/2011 4:00
56,33.85,11.14925373,9.345522388,9.162686567,84.39552239,11.09253731,13.30223881,9.149253731,248.0597015,12.60447761,0,0,0.006,2/07/2011 4:30
57,35.122,11.08283582,9.030597015,9.087313433,84.35074627,11.01716418,13.2358209,8.395522388,240.8208955,11.47014925,0,0,0,2/07/2011 5:00
58,37.258,10.99402985,8.995522388,8.950746269,84.1119403,10.91343284,13.15597015,7.873134328,212.3880597,10.44029851,0,0,0.006,2/07/2011 5:30
59,39.719,11.01492537,8.862686567,8.905223881,83.84328358,10.86791045,13.17686567,8.179104478,261.7164179,11.18656716,0,0,0.012,2/07/2011 6:00
60,42.242,10.92537313,8.500746269,8.83358209,83.93283582,10.83208955,13.08731343,8.835820896,260.5223881,12.69402985,0,0,0,2/07/2011 6:30
61,44.848,10.89029851,8.379850746,8.752985075,83.75373134,10.75298507,13.08507463,9.791044776,256.5671642,12.52985075,199.4701493,79.26865672,0.012,2/07/2011 7:00
62,55.709,10.8738806,8.543283582,8.658955224,83.11940299,10.67164179,13.08134328,9.097014925,212.0895522,12.00746269,199.4701493,79.26865672,0.298,2/07/2011 7:30
63,61.847,11.21940299,9.360447761,8.867164179,82.15671642,10.83283582,13.37835821,8.813432836,213.358209,12.87313433,508.4477612,238.2014925,3.742,2/07/2011 8:00
64,59.226,11.79253731,10.29328358,9.063432836,80.18656716,11.00895522,13.89104478,8.962686567,250.5970149,11.48507463,508.4477612,238.2014925,9.583,2/07/2011 8:30
65,59.869,12.53208955,11.15223881,9.452238806,78.63432836,11.32686567,14.59776119,8.268656716,252.761194,12.11940299,656.9925373,373.4552239,17.393,2/07/2011 9:00
66,57.531,13.23731343,12.22537313,9.726865672,76.48507463,11.5880597,15.29402985,8.462686567,256.641791,12.56716418,656.9925373,373.4552239,27.359,2/07/2011 9:30
67,48.677,14.05820896,12.7738806,9.806716418,72.90298507,11.62238806,16.11865672,8.410447761,253.4328358,12.13432836,670.7089552,449.0895522,37.181,2/07/2011 10:00
68,55.179,14.52014925,13.81044776,9.585074627,69.38059701,11.46865672,16.58656716,8.432835821,244.7014925,13.37313433,670.7089552,449.0895522,43.758,2/07/2011 10:30
69,57.438,15.14104478,15.19253731,9.492537313,66.32089552,11.35597015,17.26791045,10.00746269,250.2985075,14.92537313,713.6268657,493.5522388,48.47,2/07/2011 11:00
70,54.616,15.59328358,16.51791045,9.444776119,64.10447761,11.33283582,17.81268657,10.18656716,259.8507463,14.81343284,713.6268657,493.5522388,51.42,2/07/2011 11:30
71,50.701,15.93358209,17.53507463,9.379850746,62.28358209,11.25522388,18.15597015,9.298507463,255.3731343,12.70895522,767.6343284,490.1343284,52.856,2/07/2011 12:00
72,48.856,16.39253731,18.3858209,9.494776119,60.86567164,11.38358209,18.71119403,9.298507463,259.7014925,13.86567164,767.6343284,490.1343284,56.024,2/07/2011 12:30
73,49.153,16.84552239,18.64402985,9.058208955,56.88059701,10.99328358,19.2261194,6.492537313,260.0746269,10.07462687,752.4253731,418.9179104,55.084,2/07/2011 13:00
74,45.384,17.38432836,18.7761194,9.151492537,55.36567164,11.08507463,19.89477612,6.052238806,255.2985075,10.59701493,752.4253731,418.9179104,51.845,2/07/2011 13:30
75,42.472,17.5261194,18.79328358,8.746268657,53.26119403,10.71940299,20.05522388,5.71641791,235,10.48507463,616.7313433,290.5373134,47.311,2/07/2011 14:00
76,46.406,17.41119403,18.82089552,8.420149254,52.57462687,10.49253731,19.91641791,5.985074627,202.238806,11.15671642,616.7313433,290.5373134,38.595,2/07/2011 14:30
77,47.601,17.34179104,18.70298507,8.574626866,53.35820896,10.58432836,19.83880597,5.634328358,175.0746269,10.48507463,198.7014925,112.5,28.539,2/07/2011 15:00
78,50.253,17.08134328,18.56940299,8.667910448,54.8358209,10.70149254,19.5141791,7.537313433,262.9104478,10.7761194,198.7014925,112.5,17.56,2/07/2011 15:30
79,46.268,16.78134328,18.08432836,8.835074627,56.53731343,10.82089552,19.13955224,7.044776119,61.19402985,12.68656716,0,0,10.944,2/07/2011 16:00
80,45.298,15.99626866,17.47686567,8.911940299,60.14925373,10.86940299,18.22014925,8.78358209,173.0597015,12.55223881,0,0,4.53,2/07/2011 16:30
81,64.78,15.10746269,17.06940299,8.773134328,63.61940299,10.77164179,17.22462687,6.888059701,13.28358209,8.76119403,0,0,0.501,2/07/2011 17:00
82,94.414,14.46343284,16.80970149,8.836567164,66.58208955,10.81119403,16.51343284,7.029850746,64.92537313,9.753731343,0,0,0.001,2/07/2011 17:30
83,97.971,14.11865672,16.22686567,9.03880597,69.23134328,10.99104478,16.16865672,6.298507463,70.29850746,8.910447761,0,0,0.02,2/07/2011 18:00
84,92.039,13.63880597,15.70298507,9.179850746,72.30597015,11.10522388,15.66641791,4.78358209,64.7761194,7.246268657,0,0,0.001,2/07/2011 18:30
85,92.388,13.32014925,15.38134328,9.203731343,74.26119403,11.14776119,15.36343284,6.850746269,67.53731343,8.992537313,0,0,0.013,2/07/2011 19:00
86,92.573,13.33283582,15.08656716,9.118656716,73.68656716,11.05820896,15.39328358,7.246268657,63.13432836,8.559701493,0,0,0.012,2/07/2011 19:30
87,92.659,13.39850746,14.89850746,9.063432836,72.82089552,11.00298507,15.47537313,6.194029851,52.53731343,8.171641791,0,0,0.006,2/07/2011 20:00
88,85.646,13.31567164,14.69104478,8.979104478,72.93283582,10.94328358,15.39402985,7.708955224,52.53731343,9.798507463,0,0,0.007,2/07/2011 20:30
89,81.208,12.84179104,14.61791045,8.911940299,74.8358209,10.8761194,14.91044776,7.649253731,134.8507463,9.5,0,0,0.001,2/07/2011 21:00
90,80.806,12.79925373,14.66343284,8.830597015,74.28358209,10.84850746,14.88358209,8.544776119,131.2686567,10.91791045,0,0,0.007,2/07/2011 21:30
91,76.046,12.50522388,14.50074627,8.641044776,75.09701493,10.6738806,14.60149254,7.888059701,133.6567164,10.58955224,0,0,0.019,2/07/2011 22:00
92,75.604,12.4380597,14.45820896,8.474626866,74.73880597,10.52985075,14.56119403,7.888059701,248.5820896,9.932835821,0,0,0,2/07/2011 22:30
93,60.016,12.18656716,14.33656716,8.431343284,75.60447761,10.4880597,14.32537313,7.708955224,243.8059701,10.6641791,0,0,0.007,2/07/2011 23:00
94,55.41,11.92014925,14.31343284,8.35,76.64179104,10.42537313,14.11044776,8.440298507,237.761194,10.99253731,0,0,0.024,2/07/2011 23:30
95,70.924,11.91119403,14.24850746,8.16119403,76.04477612,10.27985075,14.10895522,8.246268657,241.7164179,10.7761194,0,0,0.031,3/07/2011 0:00
96,80.865,11.63955224,14.39850746,8.038059701,76.65671642,10.18731343,13.85149254,8.694029851,280.5970149,11.98507463,0,0,0.025,3/07/2011 0:30
97,74.765,11.13358209,14.44104478,7.998507463,78.82835821,10.16268657,13.36865672,8.604477612,277.238806,11.97014925,0,0,0,3/07/2011 1:00
98,70.929,10.99701493,14.42462687,7.944776119,79.05223881,10.13955224,13.25,7.574626866,236.641791,10.79850746,0,0,0.006,3/07/2011 1:30
99,62.725,10.37537313,14.48208955,7.486567164,79.87313433,9.789552239,12.71492537,7.679104478,218.4328358,9.649253731,0,0,0.006,3/07/2011 2:00
100,50.316,10.07462687,14.41119403,7.520895522,81.41791045,9.795522388,12.41567164,8.798507463,258.0597015,11.76119403,0,0,0.012,3/07/2011 2:30
101,49.076,9.770895522,14.31119403,7.244029851,81.55223881,9.593283582,12.18955224,6.828358209,256.0447761,9.649253731,0,0,0.012,3/07/2011 3:00
102,45.063,9.809701493,14.1738806,7.459701493,82.3880597,9.744776119,12.16268657,6.380597015,206.7910448,9.291044776,0,0,0.007,3/07/2011 3:30
103,38.059,9.554477612,14.07238806,7.315671642,82.49253731,9.650746269,11.99029851,6.388059701,214.7014925,9.708955224,0,0,0.012,3/07/2011 4:00
104,34.248,9.345522388,14.1358209,7.007462687,82.19402985,9.41119403,11.81865672,6.365671642,219.5522388,8.679104478,0,0,0.001,3/07/2011 4:30
105,35.299,9.030597015,14.2738806,6.829104478,82.43283582,9.27761194,11.58208955,6.529850746,210,8.753731343,0,0,0.006,3/07/2011 5:00
106,37.429,8.995522388,14.3380597,6.914925373,83.02985075,9.329850746,11.5141791,7.014925373,254.1044776,9.186567164,0,0,0.006,3/07/2011 5:30
107,35.977,8.862686567,14.59179104,6.855223881,83.26865672,9.317910448,11.42910448,8.335820896,249.1791045,11.10447761,0,0,0.012,3/07/2011 6:00
108,38.574,8.500746269,14.50298507,6.623134328,83.67164179,9.144029851,11.13432836,8.02238806,258.5074627,11.1119403,0,0,0.012,3/07/2011 6:30
109,43.419,8.379850746,14.29328358,6.499253731,83.64925373,9.023134328,11.06940299,6.873134328,228.0597015,8.910447761,250.5746269,84.05223881,0.012,3/07/2011 7:00
110,47.853,8.543283582,14.24552239,6.552985075,82.87313433,9.08358209,11.17089552,7.656716418,261.8656716,11.34328358,250.5746269,84.05223881,0.45,3/07/2011 7:30
111,61.334,9.360447761,14.54029851,6.83358209,79.55970149,9.275373134,11.77238806,7.268656716,268.2089552,10.55970149,575.9552239,246.761194,3.984,3/07/2011 8:00
112,68.179,10.29328358,15.61492537,7.240298507,76.85820896,9.56119403,12.54179104,8.485074627,255,11.20149254,575.9552239,246.761194,10.194,3/07/2011 8:30
113,65.427,11.15223881,16.25970149,7.279850746,72.56716418,9.591044776,13.28208955,10.65671642,257.6119403,15.97014925,678.4253731,375.4626866,18.466,3/07/2011 9:00
114,66.733,12.22537313,17.25970149,7.458208955,68.58208955,9.721641791,14.27686567,8.47761194,259.9253731,11.86567164,678.4253731,375.4626866,28.254,3/07/2011 9:30
115,58.832,12.7738806,18.09850746,7.446268657,66.11940299,9.700746269,14.7858209,9.134328358,267.0149254,14.17910448,809.761194,487.5522388,36.643,3/07/2011 10:00
116,64.519,13.81044776,18.47014925,7.639552239,62.98507463,9.871641791,15.83880597,8.067164179,264.0298507,12.95522388,809.761194,487.5522388,44.701,3/07/2011 10:30
117,53.782,15.19253731,18.79477612,7.793283582,58.54477612,9.976865672,17.30223881,10.05970149,289.4776119,14.76865672,848.3059701,529.5298507,52.172,3/07/2011 11:00
118,49.347,16.51791045,18.91791045,7.703731343,53.01492537,9.935820896,18.82537313,10.24626866,287.761194,14.74626866,848.3059701,529.5298507,55.63,3/07/2011 11:30
119,39.146,17.53507463,18.69552239,6.911940299,47.03731343,9.306716418,20.11865672,11.47761194,180.6716418,15.98507463,844.3134328,509.9850746,57.195,3/07/2011 12:00
120,43.596,18.3858209,19.27910448,6.531343284,43.50746269,9.102238806,21.23880597,13.32089552,178.6567164,19.29850746,844.3134328,509.9850746,57.702,3/07/2011 12:30
121,42.384,18.64402985,19.40970149,6.319402985,42.39552239,8.900746269,21.59925373,14.64179104,310.8955224,20.58208955,790.4552239,427.2313433,56.803,3/07/2011 13:00
122,41.014,18.7761194,17.41716418,5.863432836,39.98507463,8.612686567,21.77462687,17.37313433,226.641791,24.3880597,790.4552239,427.2313433,53.621,3/07/2011 13:30
123,44.091,18.79328358,18.25,5.77238806,39.7238806,8.554477612,21.72313433,16.85074627,263.1343284,25.00746269,663.738806,295.6044776,48.506,3/07/2011 14:00
124,37.102,18.82089552,18.81716418,6.42761194,41.68656716,9.013432836,21.76567164,17.23880597,307.5373134,25.31343284,663.738806,295.6044776,37.624,3/07/2011 14:30
125,43.718,18.70298507,18.33507463,6.51119403,42.23880597,9.06119403,21.58955224,16.53731343,307.9104478,23.63432836,283.0298507,128.1716418,27.572,3/07/2011 15:00
126,44.387,18.56940299,18.35074627,6.801492537,43.67910448,9.276865672,21.41940299,14.23134328,310.8955224,21.41791045,283.0298507,128.1716418,19.116,3/07/2011 15:30
127,46.385,18.08432836,18.15149254,7.028358209,45.87313433,9.414925373,20.77761194,15.34328358,266.7910448,20.74626866,0,0,9.431,3/07/2011 16:00
128,56.395,17.47686567,17.71492537,7.167164179,48.36567164,9.493283582,20.0261194,13,311.641791,18.26119403,0,0,2.163,3/07/2011 16:30
129,67.377,17.06940299,17.29626866,7.121641791,49.43283582,9.480597015,19.54850746,12,181.0447761,17.58208955,0,0,0.191,3/07/2011 17:00
130,74.37,16.80970149,16.68358209,6.985074627,49.69402985,9.379104478,19.22089552,14.51492537,169.4029851,20.30597015,0,0,0.021,3/07/2011 17:30
131,91.78,16.22686567,16.30074627,6.984328358,51.69402985,9.379850746,18.51865672,15.17164179,168.4328358,20.02985075,0,0,0.018,3/07/2011 18:00
132,95.78,15.70298507,16.08134328,7,53.36567164,9.4,17.89552239,15.54477612,177.1641791,21.29104478,0,0,0.007,3/07/2011 18:30
133,98.464,15.38134328,15.74552239,6.908208955,54.40298507,9.300746269,17.53358209,16.60447761,310.3731343,22.94029851,0,0,0,3/07/2011 19:00
134,93.112,15.08656716,14.97985075,7.089552239,55.97761194,9.435820896,17.19104478,14.86567164,310.3731343,19.73134328,0,0,0.006,3/07/2011 19:30
135,89.019,14.89850746,14.44328358,7.047761194,56.47014925,9.406716418,16.9641791,15.96268657,309.1044776,22.95522388,0,0,0.02,3/07/2011 20:00
136,90.468,14.69104478,13.63134328,7.099253731,57.68656716,9.459701493,16.75373134,14.84328358,306.4179104,20.73880597,0,0,0.007,3/07/2011 20:30
137,80.186,14.61791045,13.90746269,7.001492537,57.55970149,9.375373134,16.68059701,13.48507463,304.4029851,19.53731343,0,0,0.007,3/07/2011 21:00
138,82.476,14.66343284,13.8358209,6.884328358,56.69402985,9.287313433,16.75298507,15.00746269,306.7910448,22.32089552,0,0,0.019,3/07/2011 21:30
139,72.665,14.50074627,13.51940299,6.915671642,57.26119403,9.331343284,16.57761194,14.70895522,308.0597015,19.88059701,0,0,0,3/07/2011 22:00
140,74.132,14.45820896,13.41791045,6.751492537,56.68656716,9.193283582,16.5238806,13.62686567,302.3880597,19.51492537,0,0,0.012,3/07/2011 22:30
141,71.646,14.33656716,12.93059701,6.802238806,57.39552239,9.232089552,16.38656716,13.44776119,303.5074627,18.40298507,0,0,0.013,3/07/2011 23:00
142,54.13,14.31343284,12.78656716,6.735074627,57.08955224,9.18880597,16.35522388,12.19402985,258.6567164,17.32089552,0,0,0.013,3/07/2011 23:30
143,73.124,14.24850746,12.63955224,6.820895522,57.8880597,9.258208955,16.28731343,12.97761194,302.238806,18.6641791,0,0,0.006,4/07/2011 0:00
144,81.913,14.39850746,12.53731343,6.72238806,56.64925373,9.176119403,16.43731343,12.80597015,303.5074627,18.41044776,0,0,0.018,4/07/2011 0:30
145,72.9,14.44104478,12.61492537,6.713432836,56.81343284,9.189552239,16.47985075,12.1641791,301.4179104,18.3880597,0,0,0,4/07/2011 1:00
146,80.769,14.42462687,12.29328358,6.845522388,57.05970149,9.251492537,16.45,15.26119403,306.641791,21.59701493,0,0,0.012,4/07/2011 1:30
147,60.915,14.48208955,12.03731343,6.65,56.13432836,9.125373134,16.50820896,14.6641791,263.5074627,21.58955224,0,0,0.006,4/07/2011 2:00
148,47.185,14.41119403,12.09701493,6.689552239,56.46268657,9.165671642,16.46119403,16.82089552,263.5074627,23.55970149,0,0,0.012,4/07/2011 2:30
149,38.776,14.31119403,12.58432836,6.697014925,56.94029851,9.159701493,16.3238806,16.47014925,263.2089552,23.57462687,0,0,0.006,4/07/2011 3:00
150,41.72,14.1738806,12.59253731,6.700746269,57.3358209,9.176119403,16.18656716,14.37313433,304.3283582,21.29104478,0,0,0,4/07/2011 3:30
151,32.883,14.07238806,12.42985075,6.591044776,57.32835821,9.081343284,16.08507463,13.89552239,212.238806,20.67164179,0,0,0,4/07/2011 4:00
152,33.799,14.1358209,12.20447761,6.41641791,56.36567164,8.961940299,16.16492537,14.98507463,215.8208955,22.47014925,0,0,0.001,4/07/2011 4:30
153,35.715,14.2738806,12.03955224,6.267910448,55.17910448,8.871641791,16.31268657,17.15671642,303.358209,25.02985075,0,0,0.012,4/07/2011 5:00
154,35.314,14.3380597,11.73059701,6.023134328,53.95522388,8.676865672,16.3880597,17.12686567,304.6268657,23.32089552,0,0,0.012,4/07/2011 5:30
155,35.875,14.59179104,11.76044776,5.909701493,52.79850746,8.612686567,16.64477612,16.68656716,262.0895522,22.55223881,0,0,0.024,4/07/2011 6:00
156,48.382,14.50298507,11.60447761,5.852985075,52.90298507,8.556716418,16.58955224,15.55970149,256.7164179,21.58208955,0,0,0,4/07/2011 6:30
157,58.744,14.29328358,11.68059701,5.882089552,53.85820896,8.560447761,16.34253731,14.6119403,304.7014925,20.65671642,147.3731343,78.47761194,0.007,4/07/2011 7:00
158,58.948,14.24552239,12.22313433,5.961940299,54.52985075,8.626865672,16.29776119,14.86567164,303.2835821,20.05970149,147.3731343,78.47761194,0.015,4/07/2011 7:30
159,65.075,14.54029851,12.81940299,6.141044776,53.84328358,8.76119403,16.62686567,13.64925373,298.9552239,20.00746269,410.4626866,234.0149254,2.616,4/07/2011 8:00
160,57.56,15.61492537,13.37537313,6.119402985,50.20895522,8.752238806,17.81716418,14.30597015,293.0597015,21.73134328,410.4626866,234.0149254,9.523,4/07/2011 8:30
161,49.823,16.25970149,13.70074627,6.23358209,48.55970149,8.852985075,18.53208955,14.55970149,298.9552239,22.21641791,589.261194,374.4179104,17.215,4/07/2011 9:00
162,42.999,17.25970149,14.0261194,6.58880597,46.7238806,9.08880597,19.74104478,13.61940299,290.8208955,21.91044776,589.261194,374.4179104,27.871,4/07/2011 9:30
163,40.232,18.09850746,14.23955224,6.259701493,42.99253731,8.873880597,20.81716418,14.84328358,288.0597015,23.6119403,601.4029851,471.9850746,37.666,4/07/2011 10:00
164,43.065,18.47014925,14.53059701,6.452985075,42.70149254,9.008208955,21.33283582,18.2761194,286.3432836,30.02985075,601.4029851,471.9850746,44.516,4/07/2011 10:30
165,45.906,18.79477612,14.81641791,7.014925373,43.69402985,9.379104478,21.71791045,19.85074627,279.8507463,31.34328358,254.3059701,312.6044776,50.512,4/07/2011 11:00
166,44.19,18.91791045,14.85597015,7.269402985,44.23134328,9.6,21.87014925,21.46268657,275.2985075,34.41044776,254.3059701,312.6044776,51.1,4/07/2011 11:30
167,44.666,18.69552239,15.30970149,7.335074627,45.02238806,9.610447761,21.62238806,21.40298507,280,35.43283582,295.619403,351.4328358,38.672,4/07/2011 12:00
168,49.96,19.27910448,15.68283582,7.912686567,45.15671642,10.07164179,22.36716418,16.86567164,289.6268657,25.61940299,295.619403,351.4328358,37.29,4/07/2011 12:30
169,49.449,19.40970149,15.78955224,7.724626866,44.26119403,9.932089552,22.58507463,19.21641791,277.0895522,30.41791045,311.3358209,297.6641791,46.766,4/07/2011 13:00
