Index,Air_temperature,Dew_point_temperature,Relative_humidity,Vapour_pressure,Saturated_vapour_pressure,Wind_speed,Wind_direction,Speed_maximum_windgust,DNI,GHI,Gross_generation,Total_consumption,Time
0,10.43087248,7.219463087,81.61073826,10.26107383,12.8147651,8,199.1946309,9.973154362,0,0,0.018,84.321,1/07/2012 0:30
1,9.922147651,6.773825503,81.80536913,9.902684564,12.4033557,9.308724832,191.2751678,11.58389262,0,0,0.043,72.23,1/07/2012 1:00
2,9.612751678,6.455033557,81.7852349,9.683892617,12.11946309,8.046979866,191.8120805,9.89261745,0,0,0.02,55.424,1/07/2012 1:30
3,9.466442953,6.50738255,82.79865772,9.730872483,11.98456376,6.731543624,189.1275168,8.55033557,0,0,0.031,47.311,1/07/2012 2:00
4,9.479194631,6.559060403,82.95302013,9.772483221,11.98456376,5.691275168,211.3422819,7.932885906,0,0,0.068,39.729,1/07/2012 2:30
5,9.476510067,6.691946309,83.4966443,9.848322148,12.0114094,4.657718121,207.2483221,8.362416107,0,0,0.103,36.969,1/07/2012 3:00
6,9.385234899,6.654362416,83.76510067,9.82147651,11.9442953,7.060402685,207.3154362,9.926174497,0,0,0.139,36.199,1/07/2012 3:30
7,8.946308725,6.689261745,85.98657718,9.860402685,11.50738255,8.174496644,211.2751678,9.791946309,0,0,0.105,30.83,1/07/2012 4:00
8,9.104697987,6.736241611,85.4295302,9.883892617,11.63691275,7.879194631,207.114094,11.82550336,0,0,0.085,29.988,1/07/2012 4:30
9,9.389932886,6.594630872,83.43624161,9.755704698,11.86107383,8.422818792,208.590604,11.10738255,0,0,0.123,32.448,1/07/2012 5:00
10,9.458389262,6.575838926,82.79865772,9.759060403,11.96040268,6.677852349,197.3154362,10.10738255,0,0,0.106,34.723,1/07/2012 5:30
11,9.427516779,6.553020134,82.80536913,9.708053691,11.91275168,6.88590604,210.8053691,9.389261745,0,0,0.122,30.449,1/07/2012 6:00
12,9.541610738,6.320805369,81.08724832,9.555704698,12.01006711,6.939597315,205.6375839,10.32214765,0,0,0.159,46.532,1/07/2012 6:30
13,9.646979866,6.677181208,82.3557047,9.785234899,12.07449664,9.11409396,209.5302013,12.59060403,22.47651007,49.39597315,0.082,45.347,1/07/2012 7:00
14,9.659060403,6.638255034,82.08053691,9.808053691,12.08053691,11.61744966,219.6644295,15.99328859,22.47651007,49.39597315,0.089,51.489,1/07/2012 7:30
15,9.845637584,6.740268456,81.65771812,9.840939597,12.20671141,8.040268456,190.8724832,12.73825503,39.63758389,128.0536913,1.191,59.815,1/07/2012 8:00
16,10.30134228,6.724832215,79.08724832,9.867114094,12.5738255,8.711409396,215.704698,12.29530201,39.63758389,128.0536913,3.866,67.505,1/07/2012 8:30
17,11.04697987,7.27852349,78.37583893,10.24161074,13.20805369,7.167785235,202.5503356,10.81208054,72.40939597,222.6241611,8.547,82.845,1/07/2012 9:00
18,11.82416107,7.39261745,74.9261745,10.33758389,13.8704698,9.248322148,231.6778523,12.73825503,72.40939597,222.6241611,17.897,71.55,1/07/2012 9:30
19,12.74026846,6.755704698,66.91946309,9.865771812,14.74832215,12.53691275,310.0671141,18.20134228,53.10067114,252.033557,25.171,75.91,1/07/2012 10:00
20,13.45234899,6.659731544,63.57718121,9.775167785,15.46040268,13.2885906,318.0536913,18.39597315,53.10067114,252.033557,26.371,66.997,1/07/2012 10:30
21,13.88456376,6.267114094,60.20134228,9.54966443,15.8885906,15.14765101,307.4496644,20.95973154,166.8255034,364.9597315,28.469,65.917,1/07/2012 11:00
22,14.2852349,5.832214765,56.87248322,9.234899329,16.2852349,15.67114094,302.2147651,22.36241611,166.8255034,364.9597315,33.735,65.649,1/07/2012 11:30
23,14.91342282,5.905369128,54.91275168,9.322818792,16.96778523,14.32885906,303.9597315,21.97315436,75.77181208,258.5838926,42.516,69.325,1/07/2012 12:00
24,15.28791946,4.706040268,49.2885906,8.589261745,17.3885906,16.70469799,298.9932886,24.16107383,75.77181208,258.5838926,50.76,70.529,1/07/2012 12:30
25,14.90671141,2.83557047,44.37583893,7.543624161,16.95100671,17.99328859,299.3288591,31.34899329,145.6711409,276.3959732,39.15,64.808,1/07/2012 13:00
26,15.03959732,2.715436242,43.77852349,7.469127517,17.12013423,19.28187919,308.3221477,32.15436242,145.6711409,276.3959732,28.962,57.057,1/07/2012 13:30
27,14.60805369,2.687248322,44.65100671,7.432214765,16.6590604,19.20134228,268.9261745,30.96644295,295.2416107,250.1677852,38.406,62.203,1/07/2012 14:00
28,14.98456376,2.03557047,41.63087248,7.071812081,17.03489933,18.93288591,286.5100671,30.06040268,295.2416107,250.1677852,32.184,52.622,1/07/2012 14:30
29,14.75637584,2.152348993,42.79194631,7.154362416,16.81946309,19.40939597,291.5436242,30.63758389,133.409396,120.2281879,31.833,58.869,1/07/2012 15:00
30,14.71275168,2.185234899,42.8590604,7.146308725,16.75838926,20.44295302,294.3624161,33.17449664,133.409396,120.2281879,31.346,56.752,1/07/2012 15:30
31,14.26778523,2.512751678,45.20805369,7.329530201,16.31073826,17.81879195,297.7181208,28.20805369,0,0,18.815,55.142,1/07/2012 16:00
32,13.35771812,2.872483221,49.18120805,7.54966443,15.36979866,13.81879195,291.4765101,19.77181208,0,0,6.172,70.403,1/07/2012 16:30
33,11.88657718,3.3,55.91946309,7.745637584,13.99127517,14.24832215,302.885906,22.68456376,0,0,0.483,79.209,1/07/2012 17:00
34,10.97785235,3.265100671,59.42281879,7.728187919,13.21543624,11.44295302,302.2818792,16.99328859,0,0,0.032,97.522,1/07/2012 17:30
35,10.27248322,3.359060403,63.32885906,7.765771812,12.62147651,10.40939597,319.5302013,14.7852349,0,0,0.006,121.25,1/07/2012 18:00
36,9.671812081,3.206711409,65.34228188,7.706040268,12.14765101,9.644295302,308.0536913,12.23489933,0,0,0.008,121.918,1/07/2012 18:30
37,9.481879195,3.624832215,68.11409396,7.933557047,11.99463087,8.637583893,208.7248322,11.65771812,0,0,0.016,121.411,1/07/2012 19:00
38,9.083892617,3.22147651,68.28187919,7.717449664,11.69865772,9.711409396,221.8120805,12.81879195,0,0,0.014,118.27,1/07/2012 19:30
39,9.097315436,3.431543624,68.97315436,7.830872483,11.69127517,8.838926174,310.4026846,11.48993289,0,0,0.006,110.337,1/07/2012 20:00
40,8.551677852,3.410738255,71.10067114,7.826845638,11.24496644,6.570469799,225.3691275,9.080536913,0,0,0.018,110.562,1/07/2012 20:30
41,8.286577181,3.246308725,71.54362416,7.738255034,11.07248322,10.82550336,232.0134228,14.57718121,0,0,0.018,103.515,1/07/2012 21:00
42,8.008053691,3.07114094,72.15436242,7.589261745,10.83422819,11.97986577,229.3959732,15.52348993,0,0,0.019,100.1,1/07/2012 21:30
43,8.058389262,2.679865772,70.11409396,7.438926174,10.89395973,13.4966443,230.8053691,18.02684564,0,0,0.012,94.461,1/07/2012 22:00
44,7.991275168,2.757718121,70.79865772,7.443624161,10.8114094,13.16107383,316.6442953,17.83892617,0,0,0.012,89.846,1/07/2012 22:30
45,7.897315436,2.726174497,70.97986577,7.453020134,10.77852349,12.12080537,234.4966443,17.89261745,0,0,0.013,79.236,1/07/2012 23:00
46,7.916107383,2.961744966,71.87248322,7.590604027,10.77718121,12.17449664,233.6241611,18.95973154,0,0,0.001,92.008,1/07/2012 23:30
47,7.966442953,2.961744966,71.63758389,7.577852349,10.79731544,15.4295302,233.2214765,23.45637584,0,0,0.003,98.669,2/07/2012 0:00
48,8.53557047,3.146308725,69.54362416,7.666442953,11.1852349,17.46979866,242.4832215,23.6442953,0,0,0.035,95.307,2/07/2012 0:30
49,9.02885906,3.373825503,67.7852349,7.808724832,11.56577181,18.53691275,319.3959732,25.72483221,0,0,0.037,82.439,2/07/2012 1:00
50,9.038255034,3.297315436,67.48322148,7.733557047,11.49328859,19.71812081,310.8053691,29.20134228,0,0,0.042,57.801,2/07/2012 1:30
51,9.034899329,3.304026846,67.32885906,7.754362416,11.53691275,18.5033557,310.8724832,30.43624161,0,0,0.056,48.999,2/07/2012 2:00
52,8.459731544,3.489261745,71.12751678,7.873825503,11.13355705,16.60402685,323.0872483,22.65100671,0,0,0.118,41.201,2/07/2012 2:30
53,8.102684564,3.418791946,72.68456376,7.824161074,10.87449664,16.53691275,320.5369128,24.61073826,0,0,0.086,34.887,2/07/2012 3:00
54,8.163087248,4.006711409,75.32214765,8.177181208,10.90201342,19.08053691,322.6845638,25.12751678,0,0,0.197,29.169,2/07/2012 3:30
55,8.504697987,4.097315436,73.83221477,8.165771812,11.1147651,19.2147651,322.4161074,27.32214765,0,0,0.303,36.02,2/07/2012 4:00
56,8.316107383,4.102013423,74.83221477,8.202684564,10.97651007,16.76510067,316.1744966,24.0738255,0,0,0.229,37.97,2/07/2012 4:30
57,8.373154362,4.213422819,75.19463087,8.275838926,11.01409396,16.04026846,317.1812081,21.91946309,0,0,0.106,35.996,2/07/2012 5:00
58,8.361744966,4.433557047,76.37583893,8.406711409,11.03288591,17.85234899,319.9328859,23.97315436,0,0,0.062,42.26,2/07/2012 5:30
59,8.690604027,4.604697987,75.58389262,8.480536913,11.25100671,18.73154362,318.590604,26.93288591,0,0,0.167,42.456,2/07/2012 6:00
60,8.800671141,4.552348993,74.77181208,8.451006711,11.31275168,17.93959732,311.6107383,24.69127517,0,0,0.096,55.313,2/07/2012 6:30
61,8.734899329,4.630201342,75.39597315,8.510738255,11.26577181,17.98657718,312.5503356,25.29530201,184.0469799,87.4966443,0.07,77.463,2/07/2012 7:00
62,9.043624161,4.756375839,74.48993289,8.581208054,11.54026846,17.77852349,323.0201342,24.73154362,184.0469799,87.4966443,1.042,80.226,2/07/2012 7:30
63,9.679865772,5.037583893,72.83221477,8.769798658,12.02416107,17.89261745,332.147651,23.45637584,403.4899329,237.7315436,8.246,79.811,2/07/2012 8:00
64,10.97986577,5.006040268,66.73154362,8.744295302,13.11946309,19.74496644,310.4026846,26.98657718,403.4899329,237.7315436,18.705,77.882,2/07/2012 8:30
65,11.72348993,4.956375839,63.37583893,8.673825503,13.75436242,18.37583893,306.7785235,27.22818792,559.8724832,373.3892617,31.358,72.039,2/07/2012 9:00
66,12.43557047,5.023489933,60.55704698,8.755033557,14.45302013,19.26174497,299.8657718,30.70469799,559.8724832,373.3892617,43.601,73.625,2/07/2012 9:30
67,13.16979866,4.730872483,56.7114094,8.568456376,15.17785235,22.36912752,290,36.23489933,638.7852349,468.6912752,53.334,63.295,2/07/2012 10:00
68,13.77986577,4.817449664,54.63758389,8.604026846,15.78389262,24.14765101,280.738255,35.51006711,638.7852349,468.6912752,61.309,49.314,2/07/2012 10:30
69,14.32684564,4.653020134,52.23489933,8.526845638,16.32684564,21.26174497,280.6711409,34.93288591,525.2550336,478.6174497,67.947,48.216,2/07/2012 11:00
70,14.76711409,4.287919463,49.41610738,8.305369128,16.80604027,21.90604027,267.3825503,32.70469799,525.2550336,478.6174497,71.573,41.966,2/07/2012 11:30
71,14.90872483,3.615436242,46.76510067,7.92147651,16.97315436,22.76510067,266.2416107,37.75167785,140.0939597,297.3691275,68.099,40.059,2/07/2012 12:00
72,15.21208054,3.45704698,45.39597315,7.861073826,17.30402685,20.67114094,258.9261745,36.73154362,140.0939597,297.3691275,60.443,43.103,2/07/2012 12:30
73,15.20201342,3.510067114,45.45637584,7.884563758,17.31610738,18.34228188,257.9865772,29.22818792,334.0268456,338.9127517,44.463,44.93,2/07/2012 13:00
74,15.57315436,3.744966443,45.16107383,7.999328859,17.70872483,15.09395973,251.3422819,26.17449664,334.0268456,338.9127517,42.988,48.962,2/07/2012 13:30
75,15.85167785,3.244295302,42.89261745,7.701342282,18.01073826,18.15436242,255.3020134,29.6442953,236.2214765,213.0268456,49.58,49.67,2/07/2012 14:00
76,16.10604027,3.802013423,43.99328859,8.046308725,18.33624161,16.0738255,257.9865772,25.83892617,236.2214765,213.0268456,41.982,48.029,2/07/2012 14:30
77,16.19328859,3.572483221,43.02013423,7.905369128,18.47181208,18.40268456,257.0469799,25.93288591,122.6375839,102.9597315,35.377,47.474,2/07/2012 15:00
78,15.3147651,2.868456376,43.38926174,7.526845638,17.43557047,18.2885906,250.6711409,28.34228188,122.6375839,102.9597315,23.531,44.969,2/07/2012 15:30
79,15.13758389,2.975838926,44.03355705,7.559731544,17.2261745,16.62416107,254.8993289,26.17449664,0,0,11.41,49.131,2/07/2012 16:00
80,14.67651007,3.704026846,47.77181208,7.955704698,16.75838926,14.27516779,256.8456376,18.88590604,0,0,5.302,62.31,2/07/2012 16:30
81,13.90134228,3.67114094,50.14765101,7.953020134,15.91342282,13.77852349,248.9261745,19.67114094,0,0,0.547,77.629,2/07/2012 17:00
82,12.92483221,3.887919463,54.55033557,8.11409396,14.94563758,10.16778523,188.0536913,16.52348993,0,0,0.006,99.26,2/07/2012 17:30
83,12.63355705,3.730201342,54.76510067,7.99261745,14.66644295,11.26845638,269.3288591,15.5033557,0,0,0.018,116.85,2/07/2012 18:00
84,12.06577181,3.961744966,57.66442953,8.112751678,14.16442953,12.97315436,273.2214765,17.90604027,0,0,0.048,117.577,2/07/2012 18:30
85,11.70536913,4.008053691,59.44966443,8.153020134,13.80268456,13.65771812,276.1744966,19.47651007,0,0,0.006,111.503,2/07/2012 19:00
86,11.26577181,4.012751678,61.10067114,8.138926174,13.38926174,13.48322148,275.5033557,18.34899329,0,0,0.012,108.728,2/07/2012 19:30
87,11.13355705,4.07852349,61.91946309,8.19261745,13.25503356,14.06040268,278.2550336,19.87919463,0,0,0.019,105.795,2/07/2012 20:00
88,10.78590604,3.867114094,62.37583893,8.066442953,12.98724832,13.7114094,266.5100671,19.89261745,0,0,0.012,100.632,2/07/2012 20:30
89,10.5704698,3.788590604,62.90604027,8.012751678,12.7852349,12.70469799,279.3288591,18.73154362,0,0,0.006,99.591,2/07/2012 21:00
90,10.0557047,3.479194631,63.89261745,7.828187919,12.40469799,10.91946309,287.7852349,15.7852349,0,0,0.007,97.791,2/07/2012 21:30
91,9.108724832,3.626174497,68.46308725,7.961744966,11.58322148,10.06040268,213.2885906,15.8590604,0,0,0.013,85.949,2/07/2012 22:00
92,8.689261745,3.682550336,70.91275168,7.959060403,11.2852349,11.22147651,309.5302013,17,0,0,0.023,82.832,2/07/2012 22:30
93,8.579865772,3.44295302,70.24832215,7.846308725,11.19328859,11.13422819,222.0805369,15.4966443,0,0,0.007,78.809,2/07/2012 23:00
94,8.305369128,3.546979866,72.24161074,7.877852349,11.02348993,10.91275168,287.0469799,17.46979866,0,0,0.021,90.964,2/07/2012 23:30
95,7.933557047,3.753020134,75.16107383,8.023489933,10.71073826,10.75838926,225.3020134,15.53691275,0,0,0.039,104.264,3/07/2012 0:00
96,7.679865772,3.261073826,73.97986577,7.728187919,10.56308725,11.55704698,225.033557,16.41610738,0,0,0.061,101.862,3/07/2012 0:30
97,7.261744966,3.12885906,75.44295302,7.681208054,10.26308725,11.69798658,223.3557047,19.3557047,0,0,0.032,89.55,3/07/2012 1:00
98,7.124161074,3.340939597,77.34228188,7.785234899,10.17583893,12.46308725,230.0671141,17.40268456,0,0,0.082,70.107,3/07/2012 1:30
99,7.059731544,3.49261745,78.2885906,7.851677852,10.11610738,10.63087248,226.7785235,15.66442953,0,0,0.089,57.029,3/07/2012 2:00
100,6.632214765,3.275167785,79.3557047,7.722818792,9.84966443,10.80536913,227.3825503,15.8590604,0,0,0.105,43.127,3/07/2012 2:30
101,6.598657718,3.248993289,79.41610738,7.719463087,9.820805369,12.20805369,222.147651,16.5704698,0,0,0.076,40.002,3/07/2012 3:00
102,6.522818792,3.375167785,80.53020134,7.759060403,9.730201342,11.63758389,225.8389262,17.45637584,0,0,0.171,42.891,3/07/2012 3:30
103,6.472483221,3.353020134,80.57718121,7.790604027,9.712080537,12.44966443,305.6375839,18.83221477,0,0,0.159,39.683,3/07/2012 4:00
104,6.379194631,3.332885906,81.05369128,7.77114094,9.667785235,12.58389262,309.0604027,16.19463087,0,0,0.18,37.672,3/07/2012 4:30
105,6.568456376,3.496644295,80.83892617,7.85033557,9.769798658,13.30201342,301.6107383,19.59060403,0,0,0.169,41.639,3/07/2012 5:00
106,6.416778523,3.413422819,81.24832215,7.797986577,9.675838926,11.25503356,294.966443,15.93959732,0,0,0.083,35.45,3/07/2012 5:30
107,6.366442953,3.366442953,81.28187919,7.774496644,9.648322148,15.19463087,294.2281879,19.45637584,0,0,0.069,42.358,3/07/2012 6:00
108,6.016778523,3.265771812,82.6442953,7.769127517,9.415436242,12.29530201,217.852349,17.26845638,0,0,0.074,55.67,3/07/2012 6:30
109,5.824832215,3.201342282,83.46979866,7.711409396,9.322147651,14.10067114,200.738255,18.18120805,201.1275168,86.7852349,0.05,64.794,3/07/2012 7:00
110,6.102013423,3.265771812,82.27516779,7.718120805,9.486577181,15.03691275,224.2281879,19.2885906,201.1275168,86.7852349,1.013,72.917,3/07/2012 7:30
111,7.100671141,3.639597315,79.2147651,7.917449664,10.13758389,13.62416107,225.5704698,19.18791946,452.3154362,239.5369128,8.236,77.314,3/07/2012 8:00
112,8.675838926,4.282550336,74.13422819,8.32885906,11.24362416,13.7114094,222.8187919,18.54362416,452.3154362,239.5369128,18.672,81.901,3/07/2012 8:30
113,10.48993289,4.269127517,65.41610738,8.295973154,12.7033557,15.05369128,306.5771812,21.04026846,609.5167785,375.409396,31.267,73.617,3/07/2012 9:00
114,11.58255034,3.805369128,59.05369128,8.006040268,13.70067114,15.6442953,280.4697987,21.32885906,609.5167785,375.409396,43.335,65.703,3/07/2012 9:30
115,12.50067114,3.946979866,56.04697987,8.093288591,14.52885906,14.67785235,278.590604,22.26845638,693.1946309,470.9798658,52.755,64.821,3/07/2012 10:00
116,13.37181208,3.87114094,52.71812081,8.041610738,15.38389262,15.49420378,273.0262355,23.14460037,693.1946309,470.9798658,60.672,50.707,3/07/2012 10:30
117,14.07114094,3.967114094,50.63087248,8.126174497,16.07516779,14.75350824,258.3343502,22.81269067,729.0604027,510.5503356,67.489,49.234,3/07/2012 11:00
118,14.31677852,3.341610738,47.65771812,7.777181208,16.34496644,14.93227578,249.0787065,23.54118365,729.0604027,510.5503356,71.76,52.991,3/07/2012 11:30
119,14.53154362,3.012751678,45.96644295,7.62147651,16.5704698,15.79560708,247.071385,25.27638804,708.6912752,486.2214765,74.602,52.23,3/07/2012 12:00
120,14.7114094,2.624832215,44.22147651,7.411409396,16.77986577,15.28309945,244.6613789,26.23306894,708.6912752,486.2214765,75.108,46.949,3/07/2012 12:30
121,15.26979866,3.355704698,44.97986577,7.806711409,17.37919463,16.3947529,239.1641245,26.30384381,638.8791946,401.9798658,73.765,44.717,3/07/2012 13:00
122,14.88322148,3.310067114,45.83221477,7.771812081,16.95503356,15.09029896,241.3849908,24.84441733,638.8791946,401.9798658,68.907,43.255,3/07/2012 13:30
123,14.93959732,3.161744966,45.2147651,7.695973154,17.00536913,13.39658328,236.0219646,23.84136669,504.6711409,273.3691275,62.576,41.335,3/07/2012 14:00
124,15.13825503,3.265771812,45.12751678,7.748993289,17.21073826,12.93776693,232.1354484,21.91885296,504.6711409,273.3691275,53.773,35.7,3/07/2012 14:30
125,15.10402685,3.260402685,45.22818792,7.728187919,17.19328859,11.8480781,224.1549725,21.16412447,211.2818792,122.9261745,43.651,39.754,3/07/2012 15:00
126,14.79865772,2.730872483,44.4966443,7.471812081,16.86845638,12.5704698,219.7315436,22.44295302,211.2818792,122.9261745,31.315,40.478,3/07/2012 15:30
127,14.47852349,3.161073826,46.67785235,7.689932886,16.50805369,11.29530201,225.8389262,17.37583893,0,0,19.394,45.331,3/07/2012 16:00
128,13.5295302,3.620134228,51.35794183,7.937136465,15.53355705,9.765100671,171.8791946,13.93959732,0,0,6.852,52.91,3/07/2012 16:30
129,12.38322148,3.880536913,56.93736018,8.08098434,14.46510067,8.825503356,164.8322148,13.67785235,0,0,0.624,71.044,3/07/2012 17:00
130,11.73691275,4.516778523,62.75838926,8.471812081,14.00134228,9.147651007,157.2483221,12.52348993,0,0,0.006,100.667,3/07/2012 17:30
131,11.17785235,4.640268456,65.81431767,8.557941834,13.55838926,8.469798658,158.7919463,12.97986577,0,0,0.018,118.345,3/07/2012 18:00
132,10.76979866,4.476510067,67.01789709,8.442729306,13.18456376,7.536912752,161.5436242,11.06040268,0,0,0.006,127.477,3/07/2012 18:30
133,9.916107383,4.428187919,70.24161074,8.408053691,12.46979866,7.852348993,185.2348993,10.1409396,0,0,0.024,126.292,3/07/2012 19:00
134,9.366442953,4.812080537,74.30201342,8.634899329,12.03221477,8.228187919,189.8657718,10.11409396,0,0,0.033,115.576,3/07/2012 19:30
135,8.803355705,4.856375839,77.16778523,8.687248322,11.56912752,8.040268456,192.4161074,10.08724832,0,0,0.003,105.052,3/07/2012 20:00
136,8.417449664,4.79261745,78.7852349,8.631543624,11.25234899,7.463087248,194.6308725,8.919463087,0,0,0.008,107.451,3/07/2012 20:30
137,7.891275168,4.512751678,79.7852349,8.489932886,10.85302013,7.973154362,193.4228188,11.23489933,0,0,0.012,97.986,3/07/2012 21:00
138,7.522818792,4.3,80.55704698,8.345637584,10.57114094,8.536912752,215.5704698,11.20805369,0,0,0.018,97.662,3/07/2012 21:30
139,7.167114094,4.06442953,81.20805369,8.216778523,10.29328859,7.879194631,200.4026846,11.31543624,0,0,0.018,99.601,3/07/2012 22:00
140,7.218791946,3.516107383,78.22818792,7.902684564,10.38255034,7.644295302,193.1543624,10.81879195,0,0,0.018,93.848,3/07/2012 22:30
141,8.137583893,2.514765101,70.30201342,7.338926174,11.21409396,11.1409396,183.2885906,16.32214765,0,0,0.031,84.722,3/07/2012 23:00
142,7.953020134,2.469798658,71.00671141,7.325503356,11.04697987,10.30872483,185.1677852,15.4295302,0,0,0.024,86.249,3/07/2012 23:30
143,8.081879195,3.052348993,72.61744966,7.614765101,11.11677852,11.5033557,239.0604027,17.12080537,0,0,0.008,97.302,4/07/2012 0:00
144,7.720805369,3.063087248,74.02684564,7.618791946,10.75704698,10.10738255,245.1677852,16.06040268,0,0,0.021,96.887,4/07/2012 0:30
145,8.344966443,3.532214765,72.51006711,7.906711409,11.08322148,11.81879195,245.1006711,17.11409396,0,0,0.052,87.276,4/07/2012 1:00
146,8.518791946,3.317449664,70.44295302,7.773825503,11.22751678,11.32885906,236.5100671,18.51677852,0,0,0.047,64.273,4/07/2012 1:30
147,9.211409396,3.073825503,66.18120805,7.661073826,11.73557047,12.93959732,228.3892617,22.72483221,0,0,0.055,58.553,4/07/2012 2:00
148,9.004697987,2.591275168,64.6442953,7.375167785,11.60738255,12.93288591,246.8456376,20.48322148,0,0,0.111,46.952,4/07/2012 2:30
149,8.825503356,2.57114094,65.40939597,7.372483221,11.45838926,12.80536913,240.8724832,21.4966443,0,0,0.123,38.303,4/07/2012 3:00
150,8.75033557,2.831543624,66.69798658,7.493288591,11.39194631,13.51006711,244.4295302,20.18120805,0,0,0.073,42.723,4/07/2012 3:30
151,8.595302013,2.608053691,66.4966443,7.369798658,11.24697987,12.55704698,257.114094,18.66442953,0,0,0.089,38.047,4/07/2012 4:00
152,8.301342282,2.600671141,67.63758389,7.400671141,11.06107383,12.93959732,260.1342282,19.30201342,0,0,0.141,37.89,4/07/2012 4:30
153,8.218791946,2.259060403,66.46308725,7.218120805,10.98456376,12.17449664,263.2885906,18.63758389,0,0,0.139,37.724,4/07/2012 5:00
154,8.730201342,2.289261745,64.39597315,7.211409396,11.36375839,12.81208054,256.8456376,20.91946309,0,0,0.135,40.257,4/07/2012 5:30
155,8.856375839,2.109395973,63.05369128,7.119463087,11.41946309,14.86577181,234.8993289,21.67114094,0,0,0.154,41.688,4/07/2012 6:00
156,8.915436242,2.09261745,62.77852349,7.113422819,11.54161074,14.86577181,240.6040268,23.26174497,0,0,0.093,57.602,4/07/2012 6:30
157,8.871812081,2.971812081,66.81208054,7.59261745,11.43624161,13.6442953,258.7248322,21.65771812,85.22147651,69.62416107,0.1,77.424,4/07/2012 7:00
158,8.651677852,3.055704698,68.44295302,7.610738255,11.27315436,10.53020134,248.9932886,18.06040268,85.22147651,69.62416107,0.317,69.7,4/07/2012 7:30
159,9.501342282,3.424161074,66.08053691,7.817449664,11.89328859,13.51006711,242.147651,22.51677852,346.9530201,234.5704698,4.66,77.041,4/07/2012 8:00
160,10.4852349,2.671812081,58.59060403,7.420134228,12.74362416,13.7114094,254.0939597,22.03355705,346.9530201,234.5704698,15.881,79.48,4/07/2012 8:30
161,11.0885906,3.006711409,57.63758389,7.593288591,13.24966443,16.60402685,250.1342282,27.87248322,480.033557,354.6979866,24.652,72.91,4/07/2012 9:00
162,11.90134228,3.458389262,56.18791946,7.80738255,13.93288591,15.09395973,235.2348993,27.76510067,480.033557,354.6979866,34.105,61.331,4/07/2012 9:30
163,12.54899329,4.173825503,56.53020134,8.243624161,14.56979866,17.14765101,234.8322148,29.32885906,519.5503356,437.0671141,45.554,55.008,4/07/2012 10:00
164,13.23288591,4.75704698,56.42281879,8.572483221,15.24228188,17.83221477,225.8389262,30.15436242,519.5503356,437.0671141,57.132,53.134,4/07/2012 10:30
165,13.31879195,4.877181208,56.59060403,8.673154362,15.32281879,19.59060403,228.2550336,32.99328859,458.9597315,445.2013423,59.783,54.151,4/07/2012 11:00
166,13.90738255,5.80738255,58.20134228,9.281879195,15.9114094,22.18120805,212.6845638,35.00671141,458.9597315,445.2013423,66.503,53.382,4/07/2012 11:30
167,14.11812081,6.420805369,60.1409396,9.629530201,16.14228188,23.80536913,212.7516779,36.77181208,364.5436242,405.5503356,66.42,50.967,4/07/2012 12:00
168,14.35973154,6.18590604,58.05369128,9.490604027,16.36510067,23.34228188,215.9731544,37.0738255,364.5436242,405.5503356,67.252,51.421,4/07/2012 12:30
169,14.86577181,6.391275168,57.08053691,9.624832215,16.88993289,23.46979866,212.8187919,35.29530201,140.1744966,244.7785235,59.77,48.677,4/07/2012 13:00
170,14.44295302,6.576510067,59.44966443,9.772483221,16.44899329,23.69798658,210.3355705,36.36241611,140.1744966,244.7785235,40.959,44.567,4/07/2012 13:30
171,14.23020134,6.375167785,59.24832215,9.622818792,16.23087248,27.99328859,207.852349,41.85234899,133.8389262,170.5167785,35.207,47.43,4/07/2012 14:00
172,14.45503356,6.61409396,59.55704698,9.799328859,16.46174497,25.17449664,202.0805369,39.10738255,133.8389262,170.5167785,28.708,52.724,4/07/2012 14:30
173,14.26241611,6.994630872,61.79194631,10.0442953,16.26241611,25.18791946,208.7919463,39.81879195,93.10067114,98.67114094,20.865,55.092,4/07/2012 15:00
174,14.34966443,7.32885906,62.88590604,10.30536913,16.34966443,23.29530201,208.5234899,36.11409396,93.10067114,98.67114094,20.19,55.672,4/07/2012 15:30
175,14.12416107,6.483892617,60.24161074,9.7,16.12818792,23.17449664,201.9463087,34.16778523,0,0,14.531,61.732,4/07/2012 16:00
176,13.31879195,6.736912752,64.39597315,9.903355705,15.32684564,21.12080537,214.295302,31.6442953,0,0,6,65.189,4/07/2012 16:30
177,12.87785235,6.897315436,67.12080537,10.01342282,14.89127517,23.59731544,209.1275168,35.79865772,0,0,0.775,81.531,4/07/2012 17:00
178,12.40805369,6.522818792,67.5033557,9.723489933,14.46711409,19.67785235,211.8120805,29.00671141,0,0,0.012,99.547,4/07/2012 17:30
179,11.90469799,6.546979866,69.89261745,9.728187919,14.03355705,16.95973154,158.8590604,25.10067114,0,0,0.009,118.735,4/07/2012 18:00
180,11.55302013,6.567785235,71.69798658,9.773825503,13.76979866,16.60402685,169.3288591,24.00671141,0,0,0.018,125.101,4/07/2012 18:30
181,11.37718121,5.947651007,69.79865772,9.348993289,13.63892617,14.40268456,213.0201342,23.89261745,0,0,0.006,123.969,4/07/2012 19:00
182,11.30201342,6.585234899,73.37583893,9.786577181,13.59530201,16.7114094,164.295302,26.56375839,0,0,0.019,117.927,4/07/2012 19:30
